1970,39,35.04,34,5.1
1970,38.24,38.01,33,4.6
1970,35.5038,31.3922,10,4.9
1970,36.98,38.28,34,4.9
1970,33.8721,27.5499,40,4.5
1970,33.7,34.2,5,4.3
1971,30.3,37.24,47,5.3
1971,32.9202,34.5901,10,3.9
1971,31.4,30.4,15,4.4
1971,30.1,39,5,3.9
1971,35.43,33.63,7,4.9
1971,36.18,37.76,60,4.7
1971,37.2153,33.2161,10,3.9
1971,32.0707,37.4184,33.7,4.4
1971,30.1543,38.0454,33,4.5
1971,32.2542,38.7092,33,4.3
1971,39.51,38.81,33,4.5
1971,30.1679,35.6979,33,4.1
1971,39.98,39.33,33,4.5
1971,32.6086,28.7603,10,3.9
1971,36.833,37.146,35,5.8
1971,34.9735,36.4177,33,4.2
1971,30.135,36.4755,33,4.3
1971,33.8286,27.5414,35,4.8
1971,39.85,38.297,33,4.5
1971,35.0577,34.0436,10,3.9
1971,35.64,39.2,5,4
1971,35.7011,32.9067,10,4.3
1971,30.18,37.34,49,5.5
1971,30.2,39,5,4
1971,30.14,38.22,19,4.9
1972,33.8306,27.5504,36,3.1
1972,33.4899,34.4553,10,3.9
1972,36.2,33.9,15,4.5
1972,31.4769,39.0946,28.2,3.9
1972,32.0866,38.104,49.6,4.4
1972,31,37,5,4.9
1972,35.5062,32.1408,10,3.8
1972,35.6232,36.6583,33,4.2
1972,30.04,38.96,29,5.1
1972,33.7981,34.8919,10,3.8
1972,32.25,36.55,43,4.6
1972,31.593,36.043,33,4.5
1972,31.23,35.67,68,4.6
1972,32.81,37.85,34,4.8
1972,32.4318,39.4554,33,3.9
1973,33.4285,27.7416,36,3.2
1973,30.21,37.15,32,4.4
1973,32.92,38.65,29,4.9
1973,32.5695,34.6461,10,3.3
1973,37.9092,38.3047,56.3,3.3
1973,31.7,38.2,5,3.2
1973,31.39,36.06,77,4.7
1973,34.9306,29.6603,10,3.9
1973,35.1766,34.6477,10,3.8
1973,33.1,37.3,5,3.8
1973,35.5938,32.8079,10,4.4
1973,39.64,38.48,39,5
1973,30.36,36.85,35,4.7
1973,33.1531,33.9814,10,3.9
1973,35.6,35.4,15,4.5
1973,31.06,37.89,23,4.5
1974,30.81,34.63,30,4.2
1974,37.86,37.87,28,4.7
1974,35.5487,32.1768,10,3.2
1974,30.82,38.86,30,4.2
1974,33.2368,28.0223,10,3.8
1974,31.854,36.269,33,4.3
1974,31.6,30.6,15,5.3
1974,30.1,38.67,5,3.8
1974,37.28,34.1,33,4.9
1974,39.17,38.75,75,4.8
1974,34.74,36.63,45,4.2
1974,32.0034,35.4524,10,3.3
1974,31.52,35.72,67,4.3
1974,38.43,33.34,30,4.3
